date,enjincoin
2019-02-15 00:00:00.000,0.030735864589744637
2019-02-16 00:00:00.000,0.031125882755023586
2019-02-17 00:00:00.000,0.03060839413593075
2019-02-18 00:00:00.000,0.033036035402389315
2019-02-19 00:00:00.000,0.034941065279974204
2019-02-20 00:00:00.000,0.03480153779703142
2019-02-21 00:00:00.000,0.03703384285572436
2019-02-22 00:00:00.000,0.03710743190985668
2019-02-23 00:00:00.000,0.03922338033505413
2019-02-24 00:00:00.000,0.03932844815436042
2019-02-25 00:00:00.000,0.03608707233399226
2019-02-26 00:00:00.000,0.07648949121390113
2019-02-27 00:00:00.000,0.08433268189806854
2019-02-28 00:00:00.000,0.07403498506950769
2019-03-01 00:00:00.000,0.08187680367060327
2019-03-02 00:00:00.000,0.0772335433862311
2019-03-03 00:00:00.000,0.08316280919709976
2019-03-04 00:00:00.000,0.08114732853526264
2019-03-05 00:00:00.000,0.07723688944328008
2019-03-06 00:00:00.000,0.10188986207739334
2019-03-07 00:00:00.000,0.09830063720048883
2019-03-08 00:00:00.000,0.10136832706212104
2019-03-09 00:00:00.000,0.2099490065041711
2019-03-10 00:00:00.000,0.20341380792747984
2019-03-11 00:00:00.000,0.19448215918017756
2019-03-12 00:00:00.000,0.16031100736047804
2019-03-13 00:00:00.000,0.1865067889452793
2019-03-14 00:00:00.000,0.17359380570907892
2019-03-15 00:00:00.000,0.1654710739652559
2019-03-16 00:00:00.000,0.17264882002357018
2019-03-17 00:00:00.000,0.16485249591761336
2019-03-18 00:00:00.000,0.1666765051663753
2019-03-19 00:00:00.000,0.19937103385274024
2019-03-20 00:00:00.000,0.18771553339468158
2019-03-21 00:00:00.000,0.18732653463634677
2019-03-22 00:00:00.000,0.1889249365900862
2019-03-23 00:00:00.000,0.18820974581922836
2019-03-24 00:00:00.000,0.18365939278860527
2019-03-25 00:00:00.000,0.18342319237286
2019-03-26 00:00:00.000,0.1689167645348836
2019-03-27 00:00:00.000,0.1648402337904399
2019-03-28 00:00:00.000,0.16727268977039242
2019-03-29 00:00:00.000,0.16552024556321623
2019-03-30 00:00:00.000,0.1587208621959825
2019-03-31 00:00:00.000,0.15000395076654835
2019-04-01 00:00:00.000,0.151250505570544
2019-04-02 00:00:00.000,0.14936761726737888
2019-04-03 00:00:00.000,0.15001546234070096
2019-04-04 00:00:00.000,0.14780027703889712
2019-04-05 00:00:00.000,0.16278532149731298
2019-04-06 00:00:00.000,0.1549713540934271
2019-04-07 00:00:00.000,0.15164980232504927
2019-04-08 00:00:00.000,0.15298542211431856
2019-04-09 00:00:00.000,0.1460335917065763
2019-04-10 00:00:00.000,0.15034546248525632
2019-04-11 00:00:00.000,0.14833647065566802
2019-04-12 00:00:00.000,0.13702853245799013
2019-04-13 00:00:00.000,0.1433830493386468
2019-04-14 00:00:00.000,0.16494880879256155
2019-04-15 00:00:00.000,0.16131821512434014
2019-04-16 00:00:00.000,0.15167600965572017
2019-04-17 00:00:00.000,0.15266461854286537
2019-04-18 00:00:00.000,0.17115217461364896
2019-04-19 00:00:00.000,0.17490562659577785
2019-04-20 00:00:00.000,0.1849114015689239
2019-04-21 00:00:00.000,0.19853538741048557
2019-04-22 00:00:00.000,0.18467509828453615
2019-04-23 00:00:00.000,0.18586272466943363
2019-04-24 00:00:00.000,0.17272783998822855
